Count;Season;gameId;Result;X;Y
1312;nhl06.json;328;draw;0.52272725;0.6304348
1314;nhl06.json;330;draw;0.84090906;0.675
1318;nhl06.json;334;draw;0.54761904;0.5681818
1329;nhl06.json;345;draw;0.5869565;0.82608694
1332;nhl06.json;348;draw;0.4;0.5681818
1335;nhl06.json;351;draw;0.65909094;0.4
1336;nhl06.json;352;draw;0.6136364;0.8
1340;nhl06.json;356;draw;0.5833333;0.64
1346;nhl06.json;362;draw;0.54545456;0.54
1360;nhl06.json;376;draw;0.8333333;0.58
1362;nhl06.json;378;draw;0.75;0.4347826
1363;nhl06.json;379;draw;0.6458333;0.5555556
1367;nhl06.json;383;draw;0.64;0.54
1369;nhl06.json;385;draw;0.3653846;0.5833333
1384;nhl06.json;400;draw;0.53846157;0.45833334
1388;nhl06.json;404;draw;0.6;0.63461536
1393;nhl06.json;409;draw;0.46;0.3846154
1395;nhl06.json;411;draw;0.65384614;0.32692307
1396;nhl06.json;412;draw;0.5555556;0.5
1398;nhl06.json;414;draw;0.5555556;0.56
1405;nhl06.json;421;draw;0.48214287;0.55
1411;nhl06.json;427;draw;0.4074074;0.6551724
1413;nhl06.json;429;draw;0.5535714;0.41666666
1414;nhl06.json;430;draw;0.64285713;0.78571427
1415;nhl06.json;431;draw;0.5714286;0.46153846
1419;nhl06.json;435;draw;0.6666667;0.5
1424;nhl06.json;440;draw;0.55172414;0.51785713
1448;nhl06.json;464;draw;0.38333333;0.41379312
1454;nhl06.json;470;draw;0.640625;0.55
1461;nhl06.json;477;draw;0.6935484;0.3
1469;nhl06.json;485;draw;0.42424244;0.625
1470;nhl06.json;486;draw;0.30645162;0.703125
1478;nhl06.json;494;draw;0.59375;0.61764705
1495;nhl06.json;511;draw;0.62857145;0.530303
1506;nhl06.json;522;draw;0.3529412;0.7647059
1508;nhl06.json;524;draw;0.5294118;0.6764706
1516;nhl06.json;532;draw;0.43243244;0.5555556
1520;nhl06.json;536;draw;0.41428572;0.57575756
1524;nhl06.json;540;draw;0.7083333;0.37142858
1527;nhl06.json;543;draw;0.3918919;0.3970588
1533;nhl06.json;549;draw;0.5;0.5441176
1545;nhl06.json;561;draw;0.5135135;0.4189189
1558;nhl06.json;574;draw;0.5;0.525641
1570;nhl06.json;586;draw;0.5375;0.65
1574;nhl06.json;590;draw;0.6184211;0.525
1580;nhl06.json;596;draw;0.5375;0.625
1586;nhl06.json;602;draw;0.51282054;0.6219512
1587;nhl06.json;603;draw;0.55263156;0.44047618
1596;nhl06.json;612;draw;0.5487805;0.5125
1597;nhl06.json;613;draw;0.64285713;0.46153846
1602;nhl06.json;618;draw;0.5;0.6395349
1605;nhl06.json;621;draw;0.5365854;0.525
1610;nhl06.json;626;draw;0.53846157;0.47619048
1613;nhl06.json;629;draw;0.5595238;0.44186047
1616;nhl06.json;632;draw;0.43023255;0.5121951
1619;nhl06.json;635;draw;0.70238096;0.72727275
1621;nhl06.json;637;draw;0.42857143;0.40243903
1622;nhl06.json;638;draw;0.5365854;0.6547619
1632;nhl06.json;648;draw;0.5375;0.5119048
1647;nhl06.json;663;draw;0.5232558;0.6363636
1658;nhl06.json;674;draw;0.5652174;0.6086956
1659;nhl06.json;675;draw;0.7282609;0.5232558
1660;nhl06.json;676;draw;0.4431818;0.54444444
1661;nhl06.json;677;draw;0.52380955;0.7222222
1663;nhl06.json;679;draw;0.47727272;0.4431818
1670;nhl06.json;686;draw;0.44444445;0.41111112
1676;nhl06.json;692;draw;0.4574468;0.5638298
1682;nhl06.json;698;draw;0.53488374;0.53409094
1685;nhl06.json;701;draw;0.65217394;0.5208333
1696;nhl06.json;712;draw;0.7234042;0.5851064
1702;nhl06.json;718;draw;0.64893615;0.2826087
1707;nhl06.json;723;draw;0.5520833;0.60638297
1709;nhl06.json;725;draw;0.56122446;0.53061223
1710;nhl06.json;726;draw;0.5833333;0.38
1711;nhl06.json;727;draw;0.47916666;0.6632653
1713;nhl06.json;729;draw;0.6145833;0.54347825
1715;nhl06.json;731;draw;0.5425532;0.47916666
1717;nhl06.json;733;draw;0.5510204;0.59574467
1718;nhl06.json;734;draw;0.62;0.5106383
1732;nhl06.json;748;draw;0.41836736;0.59375
1739;nhl06.json;755;draw;0.29591838;0.5294118
1740;nhl06.json;756;draw;0.52040815;0.6666667
1741;nhl06.json;757;draw;0.59;0.45
1743;nhl06.json;759;draw;0.66;0.6
1747;nhl06.json;763;draw;0.61538464;0.65
1753;nhl06.json;769;draw;0.5714286;0.5980392
1755;nhl06.json;771;draw;0.3;0.64705884
1762;nhl06.json;778;draw;0.3773585;0.43
1775;nhl06.json;791;draw;0.5849057;0.53846157
1779;nhl06.json;795;draw;0.537037;0.48
1780;nhl06.json;796;draw;0.46226415;0.53846157
1781;nhl06.json;797;draw;0.5849057;0.5882353
1786;nhl06.json;802;draw;0.6603774;0.509434
1790;nhl06.json;806;draw;0.5192308;0.46296296
1791;nhl06.json;807;draw;0.61538464;0.43269232
1792;nhl06.json;808;draw;0.4722222;0.49019608
1793;nhl06.json;809;draw;0.5555556;0.3909091
1795;nhl06.json;811;draw;0.6;0.6851852
1802;nhl06.json;818;draw;0.31132075;0.5943396
1807;nhl06.json;823;draw;0.47272727;0.39285713
1813;nhl06.json;829;draw;0.49056605;0.53636366
1814;nhl06.json;830;draw;0.3148148;0.47272727
1817;nhl06.json;833;draw;0.54545456;0.6018519
1823;nhl06.json;839;draw;0.6964286;0.6018519
1831;nhl06.json;847;draw;0.54464287;0.53571427
1838;nhl06.json;854;draw;0.6090909;0.45535713
1844;nhl06.json;860;draw;0.57894737;0.58928573
1847;nhl06.json;863;draw;0.7017544;0.5263158
1848;nhl06.json;864;draw;0.45614034;0.64912283
1849;nhl06.json;865;draw;0.5689655;0.47368422
1854;nhl06.json;870;draw;0.45614034;0.5964912
1860;nhl06.json;876;draw;0.70689654;0.5
1864;nhl06.json;880;draw;0.3983051;0.6551724
1865;nhl06.json;881;draw;0.4661017;0.5762712
1873;nhl06.json;889;draw;0.66101694;0.4
1878;nhl06.json;894;draw;0.60169494;0.5169492
1881;nhl06.json;897;draw;0.575;0.475
1882;nhl06.json;898;draw;0.49166667;0.43220338
1883;nhl06.json;899;draw;0.575;0.62068963
1885;nhl06.json;901;draw;0.65833336;0.6101695
1888;nhl06.json;904;draw;0.45833334;0.61864406
1890;nhl06.json;906;draw;0.525;0.6666667
1891;nhl06.json;907;draw;0.55;0.55
1894;nhl06.json;910;draw;0.7083333;0.60833335
1895;nhl06.json;911;draw;0.44166666;0.5833333
1896;nhl06.json;912;draw;0.6803279;0.5483871
1898;nhl06.json;914;draw;0.47540984;0.61864406
1900;nhl06.json;916;draw;0.57258064;0.58196723
1901;nhl06.json;917;draw;0.5403226;0.33333334
1903;nhl06.json;919;draw;0.6885246;0.52459013
1910;nhl06.json;926;draw;0.67741936;0.6854839
1911;nhl06.json;927;draw;0.4032258;0.5081967
1915;nhl06.json;931;draw;0.625;0.6229508
1919;nhl06.json;935;draw;0.43548387;0.6825397
1929;nhl06.json;945;draw;0.5645161;0.33064517
1931;nhl06.json;947;draw;0.46031746;0.48412699
1934;nhl06.json;950;draw;0.5859375;0.63114756
1937;nhl06.json;953;draw;0.6111111;0.6875
1939;nhl06.json;955;draw;0.5952381;0.5952381
1940;nhl06.json;956;draw;0.516129;0.33333334
1942;nhl06.json;958;draw;0.52380955;0.6048387
1943;nhl06.json;959;draw;0.5714286;0.5
1944;nhl06.json;960;draw;0.41269842;0.65625
1946;nhl06.json;962;draw;0.4609375;0.5846154
1947;nhl06.json;963;draw;0.4921875;0.63709676
1949;nhl06.json;965;draw;0.63492066;0.4296875
1951;nhl06.json;967;draw;0.671875;0.5390625
1957;nhl06.json;973;draw;0.5234375;0.5078125
1964;nhl06.json;980;draw;0.6171875;0.6
1965;nhl06.json;981;draw;0.6015625;0.34375
1968;nhl06.json;984;draw;0.6923077;0.5153846
1969;nhl06.json;985;draw;0.42307693;0.61538464
1971;nhl06.json;987;draw;0.65909094;0.6969697
1972;nhl06.json;988;draw;0.5307692;0.5769231
1975;nhl06.json;991;draw;0.34615386;0.65909094
1978;nhl06.json;994;draw;0.6136364;0.6076923
1980;nhl06.json;996;draw;0.68939394;0.69402987
1985;nhl06.json;1001;draw;0.4469697;0.4090909
1988;nhl06.json;1004;draw;0.6136364;0.6567164
1998;nhl06.json;1014;draw;0.6119403;0.63432837
1999;nhl06.json;1015;draw;0.69402987;0.41044775
2003;nhl06.json;1019;draw;0.6119403;0.54477614
2008;nhl06.json;1024;draw;0.5367647;0.61764705
2010;nhl06.json;1026;draw;0.6044776;0.5797101
2012;nhl06.json;1028;draw;0.619403;0.4117647
2014;nhl06.json;1030;draw;0.5441176;0.54347825
2016;nhl06.json;1032;draw;0.60144925;0.5367647
2020;nhl06.json;1036;draw;0.60294116;0.5
2022;nhl06.json;1038;draw;0.61764705;0.6838235
2024;nhl06.json;1040;draw;0.6304348;0.60714287
2034;nhl06.json;1050;draw;0.6785714;0.442029
2036;nhl06.json;1052;draw;0.51449275;0.42857143
2038;nhl06.json;1054;draw;0.62857145;0.5
2041;nhl06.json;1057;draw;0.42142856;0.442029
2050;nhl06.json;1066;draw;0.5833333;0.54285717
2058;nhl06.json;1074;draw;0.46478873;0.5
2060;nhl06.json;1076;draw;0.5277778;0.5422535
2062;nhl06.json;1078;draw;0.63380283;0.6319444
2063;nhl06.json;1079;draw;0.62676054;0.41549295
2065;nhl06.json;1081;draw;0.5492958;0.6319444
2067;nhl06.json;1083;draw;0.5890411;0.69014084
2074;nhl06.json;1090;draw;0.56164384;0.5492958
2087;nhl06.json;1103;draw;0.67808217;0.44520548
2093;nhl06.json;1109;draw;0.5890411;0.6756757
2096;nhl06.json;1112;draw;0.4527027;0.56164384
2097;nhl06.json;1113;draw;0.6621622;0.6369863
2098;nhl06.json;1114;draw;0.5;0.5608108
2102;nhl06.json;1118;draw;0.5067568;0.6351351
2103;nhl06.json;1119;draw;0.6756757;0.49315068
2105;nhl06.json;1121;draw;0.4189189;0.6351351
2110;nhl06.json;1126;draw;0.6486486;0.5608108
2111;nhl06.json;1127;draw;0.5608108;0.56666666
2126;nhl06.json;1142;draw;0.6381579;0.6
2131;nhl06.json;1147;draw;0.5131579;0.57894737
2136;nhl06.json;1152;draw;0.5779221;0.55263156
2145;nhl06.json;1161;draw;0.5194805;0.42207792
2146;nhl06.json;1162;draw;0.6818182;0.6447368
2149;nhl06.json;1165;draw;0.5519481;0.64102566
2150;nhl06.json;1166;draw;0.4935065;0.6666667
2162;nhl06.json;1178;draw;0.525641;0.53846157
2166;nhl06.json;1182;draw;0.53846157;0.5759494
2169;nhl06.json;1185;draw;0.5506329;0.33974358
2172;nhl06.json;1188;draw;0.6455696;0.6455696
2173;nhl06.json;1189;draw;0.664557;0.42948717
2179;nhl06.json;1195;draw;0.6708861;0.6455696
2183;nhl06.json;1199;draw;0.43670887;0.6875
2191;nhl06.json;1207;draw;0.44375;0.6455696
2193;nhl06.json;1209;draw;0.64375;0.66875
2196;nhl06.json;1212;draw;0.58641976;0.56790125
2199;nhl06.json;1215;draw;0.654321;0.64375
2206;nhl06.json;1222;draw;0.5308642;0.52469134
2211;nhl06.json;1227;draw;0.654321;0.5555556
2226;nhl07.json;135;draw;0.33333334;0.8333333
2235;nhl07.json;144;draw;0.6;0.5555556
2237;nhl07.json;146;draw;0.625;0.44444445
2239;nhl07.json;148;draw;0.5555556;0.6666667
2249;nhl07.json;158;draw;0.375;0.36363637
2254;nhl07.json;163;draw;0.7;0.27272728
2270;nhl07.json;179;draw;0.6;0.5
2271;nhl07.json;180;draw;0.3846154;0.6818182
2281;nhl07.json;190;draw;0.45833334;0.45833334
2291;nhl07.json;200;draw;0.5833333;0.9166667
2300;nhl07.json;209;draw;0.35714287;0.35714287
2306;nhl07.json;215;draw;0.8214286;0.5
2307;nhl07.json;216;draw;0.64285713;0.33333334
2309;nhl07.json;218;draw;0.42307693;0.5769231
2310;nhl07.json;219;draw;0.4375;0.41666666
2318;nhl07.json;227;draw;0.46666667;0.6666667
2324;nhl07.json;233;draw;0.44117647;0.5
2327;nhl07.json;236;draw;0.5;0.53125
2331;nhl07.json;240;draw;0.5;0.6
2332;nhl07.json;241;draw;0.46666667;0.5
2342;nhl07.json;251;draw;0.4117647;0.3888889
2343;nhl07.json;252;draw;0.5;0.65625
2346;nhl07.json;255;draw;0.4722222;0.5
